latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-11.48654,131.29008,341.05,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.07,2.37,D
-11.62842,130.3871,334.72,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.9,5.99,D
-11.62897,130.38353,349.9,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,307.2,5.99,D
-11.64167,130.30173,351.16,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,305.93,4.82,D
-11.46714,131.39006,337.9,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,302.09,4.64,D
-11.46833,131.38255,330.81,0.41,0.37,2026-07-18,0504,N,low,2.0NRT,302.54,3.87,D
-11.46893,131.37881,334.64,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.59,3.87,D
-11.48608,131.27101,340.97,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.87,10.26,D
-11.48666,131.26729,331.01,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.05,10.26,D
-11.62618,130.37943,332.05,0.39,0.36,2026-07-18,0504,N,low,2.0NRT,303.2,2.17,D
-11.63834,130.30119,334.6,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.48,2.03,D
-11.46372,131.3895,352.8,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.73,4.64,D
-11.47913,131.29269,333.81,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.44,4.54,D
-11.47972,131.28899,343.56,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,307.19,4.54,D
-11.48267,131.27043,335.05,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.5,10.26,D
-11.48326,131.26674,358.01,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,312.92,10.26,D
-11.48385,131.26305,333.05,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,302.37,3.41,D
-11.4603,131.38893,346.43,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.77,6.2,D
-11.47631,131.28844,349.08,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.86,11.22,D
-11.47985,131.26617,348.47,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,311.9,14.02,D
-11.48044,131.26248,340.64,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,310.7,25.3,D
-11.44551,131.45959,333.25,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.06,6.55,D
-11.47349,131.28418,347.42,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,311.9,27.16,D
-11.47645,131.26564,338.42,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,307.95,14.02,D
-11.63218,130.27472,331.51,0.39,0.36,2026-07-18,0504,N,low,2.0NRT,303.99,1.79,D
-11.62884,130.27419,345.35,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,305.19,6.47,D
-11.62994,130.26707,343.7,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.91,4.3,D
-11.6305,130.2635,344.38,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,303.2,17.9,D
-11.6327,130.24933,347.67,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,305,5.74,D
-11.44165,131.43974,349.75,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.85,6.32,D
-11.45184,131.37604,342.66,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.32,5.2,D
-11.45244,131.37228,352.53,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,309.43,16.52,D
-11.62661,130.26653,336.46,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.62,4.3,D
-11.62716,130.26297,341.22,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,310.3,17.9,D
-11.43762,131.44295,350.2,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.73,5.84,D
-11.44842,131.37547,336.5,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.62,3.71,D
-11.44902,131.37173,355.46,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,309,24.19,D
-11.62437,130.25891,342.99,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.09,4.64,D
-11.43359,131.44614,353.61,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.7,5.84,D
-11.4342,131.44238,337.31,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.04,5.84,D
-11.43017,131.44559,350.08,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,309.96,11.05,D
-11.42674,131.44504,343.16,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,301.88,11.05,D
-11.42735,131.44127,348.1,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.44,11.05,D
-11.54567,130.6967,334.41,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,303.19,1.43,D
-11.5423,130.69617,335.16,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.76,4.03,D
-11.46514,131.16135,337.83,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.28,3.89,D
-11.46116,131.16447,333.38,0.4,0.37,2026-07-18,0504,N,low,2.0NRT,303.64,2.85,D
-11.46468,131.1424,334.57,0.4,0.37,2026-07-18,0504,N,low,2.0NRT,304.58,7.32,D
-11.46129,131.14185,355.6,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,308.96,7.32,D
-11.46188,131.13817,348.74,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,307.08,9.55,D
-11.45848,131.1376,367,0.4,0.37,2026-07-18,0504,N,high,2.0NRT,308.59,11.16,D
-11.45789,131.1413,342.68,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.84,6.6,D
-11.45156,131.15913,349.79,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,307.21,6.56,D
-11.45215,131.15547,343.83,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.32,6.56,D
-11.50325,130.83427,331.47,0.39,0.37,2026-07-18,0504,N,nominal,2.0NRT,302.54,2.19,D
-11.45119,131.15875,345.33,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.71,6.51,D
-11.45177,131.15508,346.11,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,308.2,6.51,D
-11.50035,130.84451,335.56,0.39,0.37,2026-07-18,0504,N,nominal,2.0NRT,301.49,4.12,D
-11.50205,130.83363,330.77,0.39,0.37,2026-07-18,0504,N,low,2.0NRT,303.35,2.88,D
-11.41335,131.37726,339.71,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.03,3.07,D
-11.44837,131.15454,343.94,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,302.48,6.51,D
-11.49642,130.84758,332.62,0.39,0.37,2026-07-18,0504,N,nominal,2.0NRT,302.41,1.54,D
-11.49698,130.84395,348.86,0.39,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.15,4.12,D
-11.41769,131.30525,367,0.41,0.37,2026-07-18,0504,N,high,2.0NRT,306.43,10.08,D
-11.41593,131.31641,352.95,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.75,7.36,D
-11.41651,131.31268,350.05,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,307.57,9.82,D
-11.4171,131.30896,347.39,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.03,9.82,D
-11.441,131.15714,332.93,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.72,2.9,D
-11.40309,131.37558,346.8,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.44,6.6,D
-11.41428,131.30469,339.04,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.6,7.5,D
-11.41486,131.30098,344.98,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.8,7.5,D
-11.56613,130.33282,341.5,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,303.21,4.27,D
-11.56668,130.32925,333.18,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.63,4.27,D
-11.40026,131.37129,346.28,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,302.35,7.88,D
-11.41145,131.30043,349.52,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.41,7.5,D
-11.41203,131.29671,330.92,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,300.57,3.72,D
-11.48746,130.81641,335.1,0.39,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.83,3.64,D
-11.56279,130.33228,344.37,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,303.06,4.27,D
-11.39744,131.36697,333.23,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,300.71,4.03,D
-11.48523,130.80862,345.24,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,303.91,7.42,D
-11.39461,131.36266,339.72,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.64,5.05,D
-11.39815,131.34027,335.15,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.64,2.88,D
-11.3912,131.36208,346.73,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,302.01,13.81,D
-11.39179,131.35835,355.98,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,308.87,13.81,D
-11.39238,131.3546,345.98,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.25,38.73,D
-11.39297,131.35088,348.35,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,309.84,38.73,D
-11.39709,131.32484,347.36,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.14,6.34,D
-11.43386,131.09183,339.04,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.5,5.03,D
-11.38896,131.35405,367,0.41,0.37,2026-07-18,0504,N,high,2.0NRT,306.69,38.73,D
-11.39014,131.34659,353.87,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,315.1,29.12,D
-11.39368,131.32428,346.35,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,301.74,6.34,D
-11.38673,131.34601,348.76,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,299.71,12.46,D
-11.46779,130.83176,331.97,0.39,0.37,2026-07-18,0504,N,low,2.0NRT,304.15,5.73,D
-11.46949,130.82088,333.93,0.39,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.61,4.74,D
-11.47006,130.81728,334.43,0.39,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.43,4.2,D
-11.47063,130.81364,339.54,0.39,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.31,4.2,D
-11.46499,130.82758,355.53,0.39,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.17,5.73,D
-11.46782,130.80949,330.92,0.39,0.37,2026-07-18,0504,N,low,2.0NRT,303.24,2.67,D
-11.51169,130.52878,330.66,0.39,0.36,2026-07-18,0504,N,low,2.0NRT,304.89,1.98,D
-11.29425,131.88133,349.7,0.42,0.38,2026-07-18,0504,N,nominal,2.0NRT,310.24,9.51,D
-11.29015,131.88461,339.79,0.42,0.38,2026-07-18,0504,N,nominal,2.0NRT,307.36,9.51,D
-11.45995,130.81563,339.58,0.39,0.37,2026-07-18,0504,N,nominal,2.0NRT,301.83,4.38,D
-11.51556,130.45987,346.44,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,306.77,15.6,D
-11.37306,131.3438,334.47,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.04,5.98,D
-11.37365,131.34007,348.01,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.33,5.98,D
-11.38476,131.18208,335.14,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.96,3.35,D
-11.49381,130.48933,330.19,0.39,0.36,2026-07-18,0504,N,low,2.0NRT,300.59,2.25,D
-11.45958,130.68605,339.18,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,301.91,6.49,D
-11.46015,130.68245,349.46,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.43,4.65,D
-11.46072,130.67883,344.39,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.11,4.65,D
-11.49046,130.4888,333.1,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,300.83,2.25,D
-11.49157,130.48164,335.61,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.91,3.31,D
-11.51269,130.34615,338.72,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,301.95,3.79,D
-11.48766,130.48468,367,0.39,0.36,2026-07-18,0504,N,high,2.0NRT,306.16,8.5,D
-11.42952,130.8553,346.21,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.87,6.69,D
-11.43009,130.85167,353.55,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.45,6.69,D
-11.43066,130.84805,343.92,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.36,4.13,D
-11.45736,130.6783,347.52,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,301.69,6.77,D
-11.47761,130.54903,335.15,0.39,0.36,2026-07-18,0504,N,low,2.0NRT,310,10.34,D
-11.48822,130.48112,332.63,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,307.58,5.46,D
-11.50879,130.34917,330.54,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,301.19,3.51,D
-11.50934,130.34561,345.05,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.32,4.94,D
-11.42385,130.86931,331.3,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,300.37,4.35,D
-11.42729,130.84752,343.84,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.01,4.13,D
-11.47426,130.54848,338.72,0.39,0.36,2026-07-18,0504,N,low,2.0NRT,311.39,10.34,D
-11.48487,130.48058,355.42,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,305.69,5.46,D
-11.48543,130.47701,348.69,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,308.91,5.46,D
-11.506,130.34508,343.57,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,303.37,4.94,D
-11.3741,131.16141,354.19,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.54,5.24,D
-11.37469,131.1577,348.18,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.07,5.24,D
-11.37528,131.15401,340.5,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.91,14.47,D
-11.42047,130.86877,331.79,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,300.98,4.58,D
-11.42105,130.86513,335.5,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.33,4.58,D
-11.45063,130.67723,346.78,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.32,6.77,D
-11.4512,130.67361,331.58,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.96,7.31,D
-11.47091,130.54794,337.88,0.39,0.36,2026-07-18,0504,N,low,2.0NRT,310.31,6.4,D
-11.48208,130.47647,349.83,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,305.18,3.28,D
-11.36952,131.16824,345.98,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.38,6.86,D
-11.37011,131.16455,348.94,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.24,6.86,D
-11.41767,130.86459,352.6,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.66,4.58,D
-11.41825,130.86096,342.88,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.19,3.15,D
-11.41882,130.85732,330.29,0.4,0.37,2026-07-18,0504,N,low,2.0NRT,302.96,3.15,D
-11.44727,130.6767,346.13,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,303.95,6.77,D
-11.44784,130.6731,354.76,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,306.85,7.31,D
-11.46756,130.54741,344.51,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,311.08,6.4,D
-11.47873,130.47594,331.93,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,300.63,3.28,D
-11.36553,131.17139,352.49,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.1,6.78,D
-11.41487,130.86043,353.48,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.69,12.3,D
-11.44448,130.67256,332.7,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,300.28,4.06,D
-11.46307,130.55406,346.99,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,306.39,23.99,D
-11.46364,130.55046,348.03,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,310.06,26.96,D
-11.47594,130.47185,342.42,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,301.2,10.12,D
-11.4765,130.46826,353.59,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,306.88,10.12,D
-11.41207,130.85623,367,0.4,0.37,2026-07-18,0504,N,high,2.0NRT,305.83,12.3,D
-11.36154,131.17453,340.87,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,301.11,6.78,D
-11.41265,130.85262,338.99,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.15,6.04,D
-11.47315,130.46773,340.58,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,301.98,10.12,D
-11.47371,130.46416,337.03,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,307,18.45,D
-11.40927,130.85208,353.49,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,307.31,16.99,D
-11.35416,131.17709,345.92,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.24,7.24,D
-11.35076,131.17654,354.36,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.99,10.6,D
-11.49644,130.25253,333.68,0.39,0.36,2026-07-18,0504,N,low,2.0NRT,305.3,6.71,D
-11.49699,130.24898,333.53,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,303.73,2.7,D
-11.34736,131.17598,348.17,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.8,10.6,D
-11.34396,131.17543,347.14,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.79,5.29,D
-11.33996,131.17859,331.94,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,300.93,5.29,D
-11.34056,131.1749,338.74,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.34,5.29,D
-11.34022,131.17816,332.19,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,302.34,9.15,D
-11.3408,131.17445,336.5,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,305.28,9.15,D
-11.3374,131.17389,348.2,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,307.78,9.15,D
-11.33399,131.17336,347.46,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,306.9,10.35,D
-11.45603,130.39116,344.27,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.74,5.69,D
-11.45658,130.3876,343.04,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.96,6.36,D
-11.33059,131.17281,345.93,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.23,10.35,D
-11.45044,130.38295,347.2,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.63,6.37,D
-11.10198,132.56192,336.59,0.45,0.39,2026-07-18,0504,N,nominal,2.0NRT,301.64,3.91,D
-11.10265,132.55775,340.29,0.45,0.39,2026-07-18,0504,N,nominal,2.0NRT,304.69,3.91,D
-11.44544,130.39313,344.18,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,301.97,4.79,D
-11.32097,131.16747,345.61,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,301.95,6.01,D
-11.44209,130.39259,337.54,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,303.23,3.69,D
-11.31757,131.16693,340.58,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,301.38,6.01,D
-11.0775,132.55365,342.75,0.45,0.39,2026-07-18,0504,N,nominal,2.0NRT,303.2,8.69,D
-11.07817,132.5495,343.93,0.45,0.39,2026-07-18,0504,N,nominal,2.0NRT,302.2,8.16,D
-11.30056,131.16417,335.47,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.74,5.81,D
-11.07187,132.56554,351.77,0.45,0.39,2026-07-18,0504,N,nominal,2.0NRT,303.27,13.43,D
-11.29716,131.1636,353.95,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.74,5.81,D
-11.29775,131.1599,340.38,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.86,5.81,D
-11.06895,132.56079,352.36,0.45,0.39,2026-07-18,0504,N,nominal,2.0NRT,302.86,13.02,D
-11.29435,131.15936,350.11,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.61,12.33,D
-11.39922,130.49181,336.54,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.68,2.91,D
-11.06604,132.55605,335.16,0.45,0.39,2026-07-18,0504,N,nominal,2.0NRT,299.68,7.23,D
-11.06671,132.55188,353.98,0.45,0.39,2026-07-18,0504,N,nominal,2.0NRT,304.42,7.23,D
-11.29153,131.15511,354.97,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.55,6.1,D
-11.29212,131.15143,338.36,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.93,6.1,D
-11.06312,132.5513,335.4,0.45,0.39,2026-07-18,0504,N,nominal,2.0NRT,299.39,4.09,D
-11.0638,132.54715,355.03,0.45,0.39,2026-07-18,0504,N,nominal,2.0NRT,302.86,8.52,D
-11.28872,131.15086,340.29,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.15,9.71,D
-11.39196,130.49431,332.49,0.39,0.36,2026-07-18,0504,N,low,2.0NRT,302.53,3.55,D
-11.28532,131.15031,367,0.4,0.37,2026-07-18,0504,N,high,2.0NRT,304.32,9.71,D
-11.28707,131.13925,336.61,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,301.7,3.08,D
-11.2825,131.14607,367,0.4,0.37,2026-07-18,0504,N,high,2.0NRT,305.23,8.62,D
-11.28309,131.1424,340.77,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.37,8.62,D
-11.28367,131.1387,338.62,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,299.74,2.73,D
-11.27969,131.14183,346.13,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.78,8.62,D
-11.27629,131.14128,346.59,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,304.84,12.2,D
-11.35328,130.65358,330.55,0.39,0.36,2026-07-18,0504,N,low,2.0NRT,300.83,6.06,D
-11.27289,131.14075,346.52,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,302.67,12.2,D
-11.27347,131.13707,335.24,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.51,4.33,D
-11.27007,131.13651,356.53,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,307.49,15.47,D
-11.26726,131.13226,352.02,0.4,0.37,2026-07-18,0504,N,nominal,2.0NRT,303.31,15.47,D
-11.24143,131.27235,337.32,0.41,0.37,2026-07-18,0504,N,nominal,2.0NRT,302.46,3.56,D
-11.37129,130.4288,348.63,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,306.81,13.16,D
-11.38073,130.3244,349.19,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.86,7.08,D
-11.38184,130.31729,330.23,0.39,0.36,2026-07-18,0504,N,low,2.0NRT,303.37,1.57,D
-11.37739,130.32387,348.82,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.45,4.66,D
-11.37794,130.32031,336.37,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.69,4.66,D
-11.3579,130.42665,367,0.39,0.36,2026-07-18,0504,N,high,2.0NRT,303.55,8.41,D
-11.35734,130.43022,341.64,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,305.1,8.41,D
-11.35846,130.4231,334.76,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,298.51,2.71,D
-11.35455,130.42612,342.87,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.71,18.68,D
-11.35511,130.42255,348.95,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,307.52,24.07,D
-11.34648,130.42072,333.33,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.25,2.28,D
-11.33924,130.42322,354.02,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.16,13.69,D
-11.34133,130.32129,337.67,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.67,2.23,D
-11.30019,130.43159,334.14,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,301.62,2.67,D
-11.30185,130.4209,335.62,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.58,5.54,D
-11.29684,130.43106,335.15,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.48,2.67,D
-11.29014,130.42999,339.58,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.13,5.15,D
-11.2907,130.42642,352.52,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.56,8.79,D
-11.29125,130.42285,342.17,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.71,8.79,D
-11.2879,130.42233,335.54,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,300.2,8.62,D
-11.28233,130.43605,347.18,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,303.45,11.24,D
-11.25051,130.44194,336.27,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,302.37,10.22,D
-11.25107,130.43837,354.38,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,305.93,10.22,D
-11.25163,130.43481,340.38,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,300.08,3.43,D
-11.22109,130.42256,337.54,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,306.45,9.96,D
-11.22164,130.41899,334.13,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,303.13,9.96,D
-11.21829,130.41844,367,0.39,0.36,2026-07-18,0504,N,high,2.0NRT,308.31,9.96,D
-11.21774,130.42203,333.26,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,299.2,9.96,D
-11.21885,130.41489,332.04,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,303.76,4.21,D
-11.22107,130.4006,340.3,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,304.08,5.16,D
-11.22162,130.39703,349.8,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,305.32,5.16,D
-11.22217,130.39348,331.7,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,299.67,3.28,D
-11.21772,130.40007,367,0.39,0.36,2026-07-18,0504,N,high,2.0NRT,309.91,26.04,D
-11.21827,130.39651,367,0.39,0.36,2026-07-18,0504,N,high,2.0NRT,311.53,26.04,D
-11.21938,130.38936,367,0.39,0.36,2026-07-18,0504,N,high,2.0NRT,330.71,50.95,D
-11.21494,130.41791,341.1,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,299.26,6.29,D
-11.2155,130.41435,356.57,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,307.06,19.65,D
-11.21605,130.41078,353.8,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,307.08,19.65,D
-11.21661,130.4072,339.44,0.39,0.36,2026-07-18,0504,N,nominal,2.0NRT,306.83,13.09,D
